"","MFRI","MAP_mm","FF"
"18252",3.526,498.699560002945,0.283607487237663
"18253",3.526,498,0.283607487237663
"18254",3.526,496.908993274379,0.283607487237663
"18255",3.526,495.060992258206,0.283607487237663
"18256",3.722,491.6914148531,0.268672756582483
"18257",3.722,490.478280555274,0.268672756582483
"18258",3.722,488.431944081584,0.268672756582483
"18259",3.526,485.455000746015,0.283607487237663
"18260",3.526,483.831306689249,0.283607487237663
"18261",3.722,482.521269556079,0.268672756582483
"18262",3.722,481.423794770684,0.268672756582483
"18263",3.722,480.792258362403,0.268672756582483
"18264",3.941,479.260364620352,0.253742704897234
"18265",4.188,478.265894821436,0.238777459407832
"18266",4.467,476.46280616761,0.223863890754421
"18267",4.786,475.947131637634,0.208942749686586
"18268",4.786,478.203699672235,0.208942749686586
"18269",8.375,483.21973050652,0.119402985074627
"18270",8.375,502.893570760404,0.119402985074627
"18350",4.467,511.272548132897,0.223863890754421
"18351",4.467,518.870562364011,0.223863890754421
"18352",4.467,522.634827362425,0.223863890754421
"18353",4.467,517.858984286509,0.223863890754421
"18354",4.786,516.135503360917,0.208942749686586
"18355",4.786,512.522894107895,0.208942749686586
"18356",4.467,513.690479723776,0.223863890754421
"18357",4.467,514.82790899099,0.223863890754421
"18358",4.188,515.818236437981,0.238777459407832
"18359",4.188,517.610607051211,0.238777459407832
"18360",3.941,518.724010156165,0.253742704897234
"18361",3.941,517.539461360493,0.253742704897234
"18362",3.941,514.472740314201,0.253742704897234
"18363",4.786,509.820555279282,0.208942749686586
"18364",5.154,506.425621459473,0.194024058983314
"18365",5.154,506.932135277243,0.194024058983314
"18366",5.154,509.254788605332,0.194024058983314
"18367",5.154,509.946735989371,0.194024058983314
"18368",5.154,512.178924905765,0.194024058983314
"18369",5.154,513.740877611523,0.194024058983314
"18370",4.786,516.975146320036,0.208942749686586
"18371",4.467,521.742762292226,0.223863890754421
"18372",4.467,525.176949451164,0.223863890754421
"18373",4.467,523.877132146017,0.223863890754421
"18374",4.467,523.153612856304,0.223863890754421
"18375",4.188,520.676480375849,0.238777459407832
"18376",4.786,518.844284958369,0.208942749686586
"18377",4.786,517.517435955247,0.208942749686586
"18378",4.786,515.719862837826,0.208942749686586
"18379",4.467,511.349770949841,0.223863890754421
"18380",4.467,508.745203733724,0.223863890754421
"18381",4.188,506.715149971979,0.238777459407832
"18382",4.188,503.36956052654,0.238777459407832
"18383",4.188,500.611882162069,0.238777459407832
"18384",4.188,497.043358208226,0.238777459407832
"18385",4.188,495.265235471294,0.238777459407832
"18386",4.467,493.280073717195,0.223863890754421
"18387",3.045,494.617146192166,0.328407224958949
"18388",2.913,497.540794950126,0.343288705801579
"18389",3.045,499.543737660441,0.328407224958949
"18390",3.941,500.712857889041,0.253742704897234
"18391",3.526,501,0.283607487237663
"18392",3.526,500.705970400442,0.283607487237663
"18393",3.526,499.071629305966,0.283607487237663
"18394",3.722,498.438063455442,0.268672756582483
"18395",3.35,497.447399646358,0.298507462686567
"18396",3.722,495.626545548741,0.268672756582483
"18397",3.526,493.22932492997,0.283607487237663
"18398",3.526,491.137674632773,0.283607487237663
"18399",3.722,489.148502480442,0.268672756582483
"18400",3.526,486.490048656099,0.283607487237663
"18401",3.526,485.18093669348,0.283607487237663
"18402",3.526,484.032809269368,0.283607487237663
"18403",3.722,483.181265150287,0.268672756582483
"18404",3.722,483.048667753957,0.268672756582483
"18405",3.941,481.504705576844,0.253742704897234
"18406",4.467,479.953286082502,0.223863890754421
"18407",4.786,478.372013159267,0.208942749686586
"18408",4.786,478.727003486208,0.208942749686586
"18409",4.467,481.124693316274,0.223863890754421
"18410",6.7,483.949666203808,0.149253731343284
"18411",6.7,507.53654925522,0.149253731343284
"18491",4.188,511.884541121549,0.238777459407832
"18492",4.188,517.313850840128,0.238777459407832
"18493",4.188,519.840722479778,0.238777459407832
"18494",4.467,518.262189204902,0.223863890754421
"18495",4.786,512.885503925659,0.208942749686586
"18496",4.467,509.436896658645,0.223863890754421
"18497",4.188,510.635330626864,0.238777459407832
"18498",4.188,513.429378850208,0.238777459407832
"18499",4.188,514.724243071009,0.238777459407832
"18500",4.188,515.730453130369,0.238777459407832
"18501",4.188,516.963923736355,0.238777459407832
"18502",3.941,520.106469661532,0.253742704897234
"18503",4.188,514.284875846288,0.238777459407832
"18504",4.467,509.62843846629,0.223863890754421
"18505",4.467,505.369166195413,0.223863890754421
"18506",5.154,501.961529709565,0.194024058983314
"18507",5.154,506.927466042798,0.194024058983314
"18508",5.154,510.004359646933,0.194024058983314
"18509",5.154,511.138676729989,0.194024058983314
"18510",4.786,513.577864789516,0.208942749686586
"18511",4.786,518.849601918424,0.208942749686586
"18512",4.786,523.967867159115,0.208942749686586
"18513",4.467,525.155416649948,0.223863890754421
"18514",4.786,521.785291989727,0.208942749686586
"18515",4.786,519.833849156137,0.208942749686586
"18516",4.786,519.350189008967,0.208942749686586
"18517",4.786,516.790154730823,0.208942749686586
"18518",4.467,514.262332853167,0.223863890754421
"18519",5.154,514.209167219297,0.194024058983314
"18520",5.154,513.124327521231,0.194024058983314
"18521",4.786,509.950057462999,0.208942749686586
"18522",4.467,505.15960725581,0.223863890754421
"18523",4.467,500.290171462734,0.223863890754421
"18524",4.467,498.787060745722,0.223863890754421
"18525",4.188,496.48665365608,0.238777459407832
"18526",4.467,494.684898602091,0.223863890754421
"18527",4.467,492.136585445691,0.223863890754421
"18528",3.045,494.644705089127,0.328407224958949
"18529",3.19,497.860934626612,0.313479623824451
"18530",3.045,499.045893012464,0.328407224958949
"18531",3.941,499.628542890096,0.253742704897234
"18532",4.467,500.345219254195,0.223863890754421
"18533",4.467,500.179366716142,0.223863890754421
"18534",4.188,499.312311279762,0.238777459407832
"18535",3.526,498.700559828907,0.283607487237663
"18536",3.526,497.497911234972,0.283607487237663
"18537",3.526,495.650336905685,0.283607487237663
"18538",3.722,494.015286148493,0.268672756582483
"18539",4.188,491.812830212143,0.238777459407832
"18541",3.941,488.35128886133,0.253742704897234
"18542",3.722,487.192543760306,0.268672756582483
"18543",3.941,486.410190853064,0.253742704897234
"18544",3.941,485.466055677691,0.253742704897234
"18545",3.941,485.446188159191,0.253742704897234
"18546",3.941,484.020031116205,0.253742704897234
"18547",4.786,482.552751349777,0.208942749686586
"18548",4.467,481.281193650224,0.223863890754421
"18549",4.188,481.256447581434,0.238777459407832
"18550",4.786,483.186827437895,0.208942749686586
"18551",6.7,485.419721589628,0.149253731343284
"18552",6.091,513.733001295124,0.16417665407979
"18633",4.188,514.158373331117,0.238777459407832
"18634",4.188,515.994534863947,0.238777459407832
"18635",4.467,516.055871390585,0.223863890754421
"18636",4.786,515.129090290399,0.208942749686586
"18637",4.467,509.959088571513,0.223863890754421
"18638",3.941,505.630552237562,0.253742704897234
"18639",3.941,509.126706142163,0.253742704897234
"18640",4.188,511.586039301177,0.238777459407832
"18641",4.188,513.748026546826,0.238777459407832
"18642",4.188,518.940778492383,0.238777459407832
"18643",3.941,517.26268908004,0.253742704897234
"18644",4.188,512.598680971294,0.238777459407832
"18645",3.941,508.316246033234,0.253742704897234
"18646",4.467,502.202259716687,0.223863890754421
"18647",5.154,503.171886878671,0.194024058983314
"18648",5.583,508.590173874491,0.179115171054988
"18649",5.154,511.878803982198,0.194024058983314
"18650",4.467,512.622066840436,0.223863890754421
"18651",4.467,514.742928264744,0.223863890754421
"18652",4.467,516.130787282624,0.223863890754421
"18653",4.467,519.936588299355,0.223863890754421
"18654",4.786,525.135493161977,0.208942749686586
"18655",4.786,522.019547179826,0.208942749686586
"18656",4.786,518.81883259039,0.208942749686586
"18657",4.786,517.482434844627,0.208942749686586
"18658",4.786,514.069108080717,0.208942749686586
"18659",4.786,510.576902159295,0.208942749686586
"18660",5.154,509.334741737695,0.194024058983314
"18661",5.583,509.810906192976,0.179115171054988
"18662",4.786,509.048108762005,0.208942749686586
"18663",4.467,508.190966758833,0.223863890754421
"18664",4.467,502.174554945409,0.223863890754421
"18665",4.188,497.814245583445,0.238777459407832
"18666",4.188,496.287066713337,0.238777459407832
"18667",4.188,493.636459029297,0.238777459407832
"18668",4.467,491.029791156203,0.223863890754421
"18669",3.045,494.059394752524,0.328407224958949
"18670",3.35,496.755407856778,0.298507462686567
"18671",3.941,496.691263494402,0.253742704897234
"18672",3.941,497.778273266363,0.253742704897234
"18673",4.188,499.496861169225,0.238777459407832
"18674",4.467,500,0.223863890754421
"18675",4.467,499.035216487112,0.223863890754421
"18676",4.786,498.184602479394,0.208942749686586
"18677",4.786,497.033679090049,0.208942749686586
"18678",3.941,494.91160039689,0.253742704897234
"18679",3.722,493.054019831527,0.268672756582483
"18680",4.188,492.180130226413,0.238777459407832
"18681",3.941,491.349698017454,0.253742704897234
"18682",4.188,490.029874774519,0.238777459407832
"18683",3.722,489.19275375849,0.268672756582483
"18684",3.941,488.705866434061,0.253742704897234
"18685",3.941,487.559931548491,0.253742704897234
"18686",3.941,487,0.253742704897234
"18687",3.941,485.808722337032,0.253742704897234
"18688",4.467,485.113645005632,0.223863890754421
"18689",3.941,484.597755767549,0.253742704897234
"18690",3.941,484.30336804771,0.253742704897234
"18691",4.467,485.454313106973,0.223863890754421
"18692",4.786,487.397987695098,0.208942749686586
"18693",6.091,501.304829849858,0.16417665407979
"18694",6.091,512.532903919275,0.16417665407979
"18774",4.188,513.099551330458,0.238777459407832
"18775",4.467,510.83633103415,0.223863890754421
"18776",4.467,512.587919989176,0.223863890754421
"18777",4.786,512.206153095901,0.208942749686586
"18778",4.467,507.045782598269,0.223863890754421
"18779",4.188,503.515081214246,0.238777459407832
"18780",4.188,507.815523108024,0.238777459407832
"18781",4.188,509.844659490574,0.238777459407832
"18782",4.188,515.5964024501,0.238777459407832
"18783",4.188,519.28939632774,0.238777459407832
"18784",4.188,513.633643169954,0.238777459407832
"18785",4.188,508.83699768242,0.238777459407832
"18786",4.188,504.04613300144,0.238777459407832
"18787",4.786,500.555289905044,0.208942749686586
"18788",5.154,501.444011702928,0.194024058983314
"18789",5.154,506.902224861875,0.194024058983314
"18790",4.467,508.837352424166,0.223863890754421
"18791",5.154,510.53848069532,0.194024058983314
"18792",4.786,515.589698630768,0.208942749686586
"18793",4.467,517.896284646418,0.223863890754421
"18794",4.467,520.171862596392,0.223863890754421
"18795",4.786,525.912370018885,0.208942749686586
"18796",5.154,525.106993488476,0.194024058983314
"18797",5.154,521.201832979891,0.194024058983314
"18798",4.786,519.088151802642,0.208942749686586
"18799",4.786,515.425075910414,0.208942749686586
"18800",5.154,510.987141344285,0.194024058983314
"18801",5.154,507.961985993308,0.194024058983314
"18802",5.154,504.825674323776,0.194024058983314
"18803",4.786,505.367355444264,0.208942749686586
"18804",4.786,506.96644007988,0.208942749686586
"18805",4.467,503.560872162558,0.223863890754421
"18806",4.188,499.883722170734,0.238777459407832
"18807",4.188,497.830797583854,0.238777459407832
"18808",4.188,494.089375932872,0.238777459407832
"18809",4.467,491.279365064866,0.223863890754421
"18810",4.467,493.136957152397,0.223863890754421
"18811",4.188,494.674534020963,0.238777459407832
"18812",3.941,494.79466230461,0.253742704897234
"18813",3.722,497.637475292471,0.268672756582483
"18814",3.722,498.850476985584,0.268672756582483
"18815",4.188,498.746445528435,0.238777459407832
"18816",4.467,498.240795735095,0.223863890754421
"18817",4.467,498,0.223863890754421
"18818",4.786,497.277382355428,0.208942749686586
"18819",4.786,494.367049693702,0.208942749686586
"18820",4.786,492.049922041846,0.208942749686586
"18821",5.154,490.905858067687,0.194024058983314
"18822",4.188,490.83153705882,0.238777459407832
"18823",4.467,490.681899736479,0.223863890754421
"18824",4.188,490.187977008901,0.238777459407832
"18825",3.941,489.373817659469,0.253742704897234
"18826",3.722,487.755884085671,0.268672756582483
"18827",4.188,487,0.238777459407832
"18828",4.188,486.386177443748,0.238777459407832
"18829",4.467,485.660410594929,0.223863890754421
"18830",4.188,485.433492638066,0.238777459407832
"18831",4.467,486.116929756344,0.223863890754421
"18832",5.154,486.83309543055,0.194024058983314
"18833",8.375,488.892436060765,0.119402985074627
"18834",6.7,491.85321999815,0.149253731343284
"18835",6.091,496.510818671885,0.16417665407979
"18915",4.467,510.5067380722,0.223863890754421
"18916",4.467,505.264251321033,0.223863890754421
"18917",4.188,506.605608100066,0.238777459407832
"18918",4.188,511.090120706687,0.238777459407832
"18919",4.188,503.078040707294,0.238777459407832
"18920",4.467,501.801930336774,0.223863890754421
"18921",4.188,504.407341370977,0.238777459407832
"18922",4.188,510.616463445835,0.238777459407832
"18923",4.188,514.275345471112,0.238777459407832
"18924",4.188,517.041914945612,0.238777459407832
"18925",4.188,513.979506939514,0.238777459407832
"18926",4.188,509.227138225635,0.238777459407832
"18927",4.188,503.933878956853,0.238777459407832
"18928",4.786,499.668176720077,0.208942749686586
"18929",5.583,500.480872075344,0.179115171054988
"18930",4.467,503.191335270693,0.223863890754421
"18931",5.154,507.982826877625,0.194024058983314
"18932",4.786,511.173481669018,0.208942749686586
"18933",4.786,515.339528381032,0.208942749686586
"18934",4.786,517.426596114576,0.208942749686586
"18935",5.154,518.978596894637,0.194024058983314
"18936",4.467,523.977383360055,0.223863890754421
"18937",4.467,527.466411305502,0.223863890754421
"18938",6.091,524.616905110461,0.16417665407979
"18939",6.091,520.946083258594,0.16417665407979
"18940",6.091,517.494108942148,0.16417665407979
"18941",5.154,513.257887228371,0.194024058983314
"18942",5.154,509.14586342278,0.194024058983314
"18943",4.786,503.23270526547,0.208942749686586
"18944",4.786,500.6760483345,0.208942749686586
"18945",4.786,503.691245760826,0.208942749686586
"18946",4.467,502.928660256903,0.223863890754421
"18947",4.188,500.145632016791,0.238777459407832
"18948",3.941,497.268102871976,0.253742704897234
"18949",4.188,494.504149288266,0.238777459407832
"18950",4.467,491.890127150135,0.223863890754421
"18951",4.467,491.14735101256,0.223863890754421
"18952",4.467,492.635756856861,0.223863890754421
"18953",4.188,494.873750921811,0.238777459407832
"18954",4.188,497.594024286988,0.238777459407832
"18955",3.722,497.27314207073,0.268672756582483
"18956",4.188,496.582060001994,0.238777459407832
"18957",4.188,497.50213117223,0.238777459407832
"18958",4.188,497.148555529899,0.238777459407832
"18959",4.467,496.365527780549,0.223863890754421
"18960",4.786,493.848994779628,0.208942749686586
"18961",4.786,491.558841042818,0.208942749686586
"18962",5.154,490.040252367139,0.194024058983314
"18963",5.154,490.129693566683,0.194024058983314
"18964",4.467,490.811867595253,0.223863890754421
"18965",4.467,490.695964176125,0.223863890754421
"18966",4.188,489.266490056629,0.238777459407832
"18967",3.941,487.573158980348,0.253742704897234
"18968",4.188,487,0.238777459407832
"18969",3.941,485.407941022037,0.253742704897234
"18970",4.467,484.063631455307,0.223863890754421
"18971",4.467,484.203498179251,0.223863890754421
"18972",4.467,485.604533270399,0.223863890754421
"18973",7.444,487.101076397257,0.134336378291241
"18974",8.375,488.884757625829,0.119402985074627
"18975",8.375,491.297324787961,0.119402985074627
"18976",6.091,496.184091226653,0.16417665407979
"19057",3.941,503.585325859898,0.253742704897234
"19058",4.188,506.03483057974,0.238777459407832
"19059",4.188,507.048751684008,0.238777459407832
"19060",4.188,500.627171586405,0.238777459407832
"19061",4.467,501.371839917119,0.223863890754421
"19062",4.188,504.461086892761,0.238777459407832
"19063",4.188,511.281849436883,0.238777459407832
"19064",4.188,512.095467099645,0.238777459407832
"19065",4.188,511.864676154404,0.238777459407832
"19066",4.188,512.457128529641,0.238777459407832
"19067",4.188,510.015210047707,0.238777459407832
"19068",4.188,502.165511151105,0.238777459407832
"19069",4.188,497.724104702459,0.238777459407832
"19070",5.154,500.017778310126,0.194024058983314
"19071",5.154,502.500525554954,0.194024058983314
"19072",5.154,508.968690731377,0.194024058983314
"19073",5.154,513.788345916691,0.194024058983314
"19074",4.786,513.682474581334,0.208942749686586
"19075",4.786,512.865970958905,0.208942749686586
"19076",4.786,515.990903848793,0.208942749686586
"19077",4.786,522.132240465751,0.208942749686586
"19078",4.467,524.721139010405,0.223863890754421
"19079",4.786,522.292447923683,0.208942749686586
"19080",6.091,518.383555434814,0.16417665407979
"19081",6.091,513.528031589549,0.16417665407979
"19082",6.091,511.456024759375,0.16417665407979
"19083",6.091,509.332902381525,0.16417665407979
"19084",4.786,504.186029599823,0.208942749686586
"19085",4.786,499.811508646708,0.208942749686586
"19086",4.467,500.207015495652,0.223863890754421
"19087",4.467,500.343933176683,0.223863890754421
"19088",4.188,500.459079308843,0.238777459407832
"19089",4.188,498.414350762924,0.238777459407832
"19090",4.188,494.888772348154,0.238777459407832
"19091",4.467,492.761714173544,0.223863890754421
"19092",4.467,489.435698147349,0.223863890754421
"19093",4.467,490.964556633801,0.223863890754421
"19094",4.188,493.868882401718,0.238777459407832
"19095",4.188,496.815884403997,0.238777459407832
"19096",4.188,495.649464907547,0.238777459407832
"19097",4.188,494.058953462551,0.238777459407832
"19098",4.188,494.589375778089,0.238777459407832
"19099",4.188,494.138730997322,0.238777459407832
"19100",4.467,493.305821758307,0.223863890754421
"19101",4.467,491.8278812673,0.223863890754421
"19102",4.786,490.731177353434,0.208942749686586
"19103",4.467,490.198438147319,0.223863890754421
"19104",4.786,489.699240890066,0.208942749686586
"19105",5.154,490.417116290477,0.194024058983314
"19106",4.188,491,0.238777459407832
"19107",4.188,489.190694479019,0.238777459407832
"19108",3.941,486.76789414131,0.253742704897234
"19109",3.722,485.283665319221,0.268672756582483
"19110",3.941,483.739828092517,0.253742704897234
"19111",4.467,482.672819282982,0.223863890754421
"19112",4.467,483.677406454133,0.223863890754421
"19113",7.444,485.400864572558,0.134336378291241
"19114",7.444,487.824227150133,0.134336378291241
"19115",8.375,489.421528398389,0.119402985074627
"19116",8.375,490.963367124618,0.119402985074627
"19117",8.375,493.523056389053,0.119402985074627
"19198",5.583,502,0.179115171054988
"19199",4.188,499.013353357119,0.238777459407832
"19200",4.188,501.216820024857,0.238777459407832
"19201",4.188,498.089513497579,0.238777459407832
"19202",4.467,500.855365123938,0.223863890754421
"19203",4.188,508.078494404731,0.238777459407832
"19204",4.188,511.355934188241,0.238777459407832
"19205",4.188,509.422771923394,0.238777459407832
"19206",3.941,509.396606868733,0.253742704897234
"19207",3.941,508.159366035585,0.253742704897234
"19208",4.188,502.709255137827,0.238777459407832
"19209",4.467,500.058448595398,0.223863890754421
"19210",5.154,497.440645095717,0.194024058983314
"19211",5.154,500.046821562539,0.194024058983314
"19212",5.154,502.931034971262,0.194024058983314
"19213",5.154,508.276487154247,0.194024058983314
"19214",5.154,507.954953154576,0.194024058983314
"19215",5.154,509.339026936725,0.194024058983314
"19216",4.786,513.98507668819,0.208942749686586
"19217",4.786,516.455215237823,0.208942749686586
"19218",4.786,521.493913271807,0.208942749686586
"19219",4.467,524.521502730881,0.223863890754421
"19220",4.188,522.888893662878,0.238777459407832
"19221",5.583,519.037045791604,0.179115171054988
"19222",6.091,513.58039725207,0.16417665407979
"19223",6.091,509.134231287435,0.16417665407979
"19224",6.091,508.060009020935,0.16417665407979
"19225",5.583,504.596838017536,0.179115171054988
"19226",4.786,499.997919230245,0.208942749686586
"19227",5.154,496.641577278529,0.194024058983314
"19228",5.154,495.268494333217,0.194024058983314
"19229",4.786,498.602987682506,0.208942749686586
"19230",4.188,498.342105390764,0.238777459407832
"19231",4.467,495.787558236372,0.223863890754421
"19232",4.467,492.379307603013,0.223863890754421
"19233",4.467,488.570055977485,0.223863890754421
"19234",4.188,488.785081513731,0.238777459407832
"19235",4.188,492.932231632462,0.238777459407832
"19236",4.188,496.335436598081,0.238777459407832
"19237",4.188,494.668483398164,0.238777459407832
"19238",4.188,491.831457911355,0.238777459407832
"19239",4.188,491,0.238777459407832
"19240",4.188,491.896583929111,0.238777459407832
"19241",4.467,491.892962304272,0.223863890754421
"19242",4.467,490.875269555015,0.223863890754421
"19243",4.467,489.895583578501,0.223863890754421
"19244",4.786,489.520922820776,0.208942749686586
"19245",4.786,489.497736210856,0.208942749686586
"19246",6.091,490.099645067034,0.16417665407979
"19247",5.154,490.794170192805,0.194024058983314
"19248",3.941,488.918523930616,0.253742704897234
"19249",3.722,486.019237177644,0.268672756582483
"19250",3.722,483.832631877694,0.268672756582483
"19251",4.188,483,0.238777459407832
"19252",4.786,482.745133930289,0.208942749686586
"19253",7.444,484.282685654674,0.134336378291241
"19254",8.375,485.817023446079,0.119402985074627
"19255",8.375,487.925856556164,0.119402985074627
"19256",9.571,490.071649743057,0.104482290251802
"19257",9.571,491.044503168761,0.104482290251802
"19258",5.583,495.794545911264,0.179115171054988
"19259",11.167,498.667201694845,0.0895495656846064
"19340",4.188,499.316844774598,0.238777459407832
"19341",4.188,500.013417704077,0.238777459407832
"19342",4.188,496.1621262718,0.238777459407832
"19343",4.467,498.015927767278,0.223863890754421
"19344",4.467,503.415552017476,0.223863890754421
"19345",3.941,506.373957968709,0.253742704897234
"19346",4.467,503.922402813272,0.223863890754421
"19347",4.188,503.550278116507,0.238777459407832
"19348",4.188,503.709153367895,0.238777459407832
"19349",4.188,502.308651893508,0.238777459407832
"19350",4.188,498.203618067525,0.238777459407832
"19351",5.154,494.778479093409,0.194024058983314
"19352",5.154,500.103896036104,0.194024058983314
"19353",5.154,505.231259000355,0.194024058983314
"19354",5.154,504.539037141261,0.194024058983314
"19355",5.154,503.906435546067,0.194024058983314
"19356",5.154,508.618376473367,0.194024058983314
"19357",4.786,511.75226429764,0.208942749686586
"19358",4.786,511.938471005237,0.208942749686586
"19359",4.786,517.663338673221,0.208942749686586
"19360",4.786,523.370365980666,0.208942749686586
"19361",4.786,522.859518033671,0.208942749686586
"19362",4.786,518.890714308609,0.208942749686586
"19363",6.091,512.894079494418,0.16417665407979
"19364",6.091,506.846907519899,0.16417665407979
"19365",6.091,503.470158827581,0.16417665407979
"19366",5.583,502.345709938973,0.179115171054988
"19367",5.583,500.129241759729,0.179115171054988
"19368",5.154,496.781908890801,0.194024058983314
"19369",5.583,493.896400262707,0.179115171054988
"19370",5.154,494.349020198526,0.194024058983314
"19371",4.786,496.083758717424,0.208942749686586
"19372",4.786,495.597032903361,0.208942749686586
"19373",4.467,492.201197153588,0.223863890754421
"19374",4.467,487.440730566048,0.223863890754421
"19375",4.188,488.483544295114,0.238777459407832
"19376",3.941,493.111825757438,0.253742704897234
"19377",3.941,496.053359771001,0.253742704897234
"19378",4.188,495.430603074573,0.238777459407832
"19379",4.188,492.10581679506,0.238777459407832
"19380",4.188,490.571504088878,0.238777459407832
"19381",4.188,491.515439294749,0.238777459407832
"19382",4.467,491.432866062698,0.223863890754421
"19383",4.467,490.446048274228,0.223863890754421
"19384",4.188,489.144040513572,0.238777459407832
"19385",4.467,488.806189753334,0.223863890754421
"19386",4.786,489.302235436399,0.208942749686586
"19387",5.583,489.500908185489,0.179115171054988
"19388",4.786,490.372088062078,0.208942749686586
"19389",4.786,488.679999751631,0.208942749686586
"19390",4.467,485.238723905918,0.223863890754421
"19391",3.941,483.395007952885,0.253742704897234
"19392",4.188,482.688563463017,0.238777459407832
"19393",7.444,483.07195422635,0.134336378291241
"19394",7.444,485.249106993118,0.134336378291241
"19395",8.375,486.576593028685,0.119402985074627
"19396",6.091,487.920892282146,0.16417665407979
"19397",3.941,489.771283970112,0.253742704897234
"19398",4.188,491.38455954922,0.238777459407832
"19399",5.154,495.609634147984,0.194024058983314
"19400",6.091,498.986863444953,0.16417665407979
"19481",6.091,495.571974992004,0.16417665407979
"19482",4.188,498.053098471218,0.238777459407832
"19483",3.941,498.246670929277,0.253742704897234
"19484",4.786,494.964349161736,0.208942749686586
"19485",4.188,497.724507402206,0.238777459407832
"19486",4.188,502.606054222193,0.238777459407832
"19487",4.188,502.510813763433,0.238777459407832
"19488",4.188,500.550400888715,0.238777459407832
"19489",4.188,499.788162488773,0.238777459407832
"19490",4.188,499.784240146764,0.238777459407832
"19491",4.188,496.784487345404,0.238777459407832
"19492",5.154,494.598922323949,0.194024058983314
"19493",5.154,496.834748699845,0.194024058983314
"19494",5.154,500.423179282126,0.194024058983314
"19495",5.154,502.029584872081,0.194024058983314
"19496",5.154,505.994534652087,0.194024058983314
"19497",4.786,507.615901184674,0.208942749686586
"19498",4.467,508.830485098388,0.223863890754421
"19499",4.467,511.410880241988,0.223863890754421
"19500",4.786,516.104572917674,0.208942749686586
"19501",4.467,522.038390343262,0.223863890754421
"19502",4.786,522.494290725226,0.208942749686586
"19503",4.786,519.429072230242,0.208942749686586
"19504",6.091,513.721578636463,0.16417665407979
"19505",6.091,508.218109253458,0.16417665407979
"19506",6.091,504.094304071801,0.16417665407979
"19507",5.583,501.523820943052,0.179115171054988
"19508",5.583,499.290869435234,0.179115171054988
"19509",5.583,497.724052860015,0.179115171054988
"19510",6.091,494.931405245502,0.16417665407979
"19511",5.154,491.53325381845,0.194024058983314
"19512",4.786,493.731912181339,0.208942749686586
"19513",4.786,495.214931626094,0.208942749686586
"19514",4.786,492.073599463648,0.208942749686586
"19515",4.786,487.235115340499,0.208942749686586
"19516",3.941,489.732587751264,0.253742704897234
"19517",3.941,493.005475566725,0.253742704897234
"19518",3.941,495.493057088449,0.253742704897234
"19519",3.941,494.831739062266,0.253742704897234
"19520",4.188,491.915926720676,0.238777459407832
"19521",3.941,490.340335263645,0.253742704897234
"19522",3.941,490.073291328516,0.253742704897234
"19523",4.467,489.834660834729,0.223863890754421
"19524",4.467,488.982788407173,0.223863890754421
"19525",4.188,488.218894282138,0.238777459407832
"19526",4.188,488.303953441786,0.238777459407832
"19527",4.467,488.794456376552,0.223863890754421
"19528",4.786,489,0.208942749686586
"19529",5.154,489.270531919738,0.194024058983314
"19530",4.786,488.054415914682,0.208942749686586
"19531",4.786,485.039991269962,0.208942749686586
"19532",4.188,482.934507358076,0.238777459407832
"19533",4.467,482.200199591203,0.223863890754421
"19534",5.583,482.797923179249,0.179115171054988
"19535",5.154,485.081043714731,0.194024058983314
"19536",3.526,486.737950183877,0.283607487237663
"19537",3.722,488.083701121089,0.268672756582483
"19538",3.526,489.217599211738,0.283607487237663
"19539",3.722,490.674723408851,0.268672756582483
"19540",5.154,493.484299234107,0.194024058983314
"19541",5.154,512.382801877813,0.194024058983314
"19622",6.7,489.871770035823,0.149253731343284
"19623",3.941,492.778730587366,0.253742704897234
"19624",8.375,494.000855457545,0.119402985074627
"19625",8.375,491.801856508059,0.119402985074627
"19626",4.467,497.440209733477,0.223863890754421
"19627",4.188,499.761435626911,0.238777459407832
"19628",4.188,501.806566164839,0.238777459407832
"19629",4.188,500.576827379839,0.238777459407832
"19630",4.188,496.975077694576,0.238777459407832
"19631",4.188,497.432788383416,0.238777459407832
"19632",4.188,493.719005303469,0.238777459407832
"19633",5.154,494.474976855022,0.194024058983314
"19634",5.154,496.302576635933,0.194024058983314
"19635",5.154,497.482819766464,0.194024058983314
"19636",5.154,498.253200738163,0.194024058983314
"19637",4.467,499.733171123007,0.223863890754421
"19638",4.188,504.20524475725,0.238777459407832
"19639",4.188,509.396815319839,0.238777459407832
"19640",4.467,515.856343367612,0.223863890754421
"19641",4.467,520.485933250142,0.223863890754421
"19642",4.467,523.072972410993,0.223863890754421
"19643",5.154,521.784876215729,0.194024058983314
"19644",4.786,517.465491983829,0.208942749686586
"19645",6.7,515.107507911219,0.149253731343284
"19646",6.091,511.620079291072,0.16417665407979
"19647",6.091,506.210379428788,0.16417665407979
"19648",6.091,502.692322559425,0.16417665407979
"19649",5.583,501.19719055331,0.179115171054988
"19650",6.091,498.631143212381,0.16417665407979
"19651",4.188,496.267473626708,0.238777459407832
"19652",4.188,492.685730731979,0.238777459407832
"19653",5.154,490.583908438953,0.194024058983314
"19654",4.786,491.296423263631,0.208942749686586
"19655",4.786,490.867528085325,0.208942749686586
"19656",5.154,487.648819652511,0.194024058983314
"19657",3.941,488.890886386423,0.253742704897234
"19658",3.941,492.690942661848,0.253742704897234
